   0.16032E+03   0.51718E-07   0.51475E-06  -0.16032E+03   0.45611E-08  -0.12502E-08  -0.20000E+03   0.79935E+01   0.80080E+01   0.49920E+02   0.12544E+00   0.12494E+00   0.34749E+00   0.10026E+01   0.10004E+01   0.20000E+03   0.17374E-02   0.12400E-01   0.11211E-01  -0.54292E-01
   0.17034E+03  -0.26228E-07   0.53987E-06  -0.17034E+03   0.45611E-08  -0.12502E-08  -0.20000E+03   0.79936E+01   0.80081E+01   0.49920E+02   0.12544E+00   0.12494E+00   0.34749E+00   0.10026E+01   0.10004E+01   0.20000E+03   0.17374E-02   0.13189E-01   0.11993E-01  -0.54291E-01
   0.18036E+03   0.12411E-06   0.43956E-06  -0.18035E+03   0.45611E-08  -0.12502E-08  -0.20000E+03   0.79937E+01   0.80082E+01   0.49920E+02   0.12544E+00   0.12494E+00   0.34749E+00   0.10026E+01   0.10004E+01   0.20000E+03   0.17374E-02   0.13977E-01   0.12775E-01  -0.54292E-01
   0.19037E+03  -0.80176E-07   0.65232E-06  -0.19037E+03   0.45611E-08  -0.12502E-08  -0.20000E+03   0.79938E+01   0.80083E+01   0.49921E+02   0.12544E+00   0.12494E+00   0.34749E+00   0.10026E+01   0.10004E+01   0.20000E+03   0.17374E-02   0.14765E-01   0.13557E-01  -0.54292E-01
   0.20039E+03  -0.77655E-07   0.75839E-06  -0.20040E+03   0.45611E-08  -0.12502E-08  -0.20000E+03   0.79939E+01   0.80083E+01   0.49921E+02   0.12544E+00   0.12494E+00   0.34749E+00   0.10026E+01   0.10004E+01   0.20000E+03   0.17374E-02   0.15554E-01   0.14339E-01  -0.54292E-01
   0.21041E+03   0.43641E-07   0.72614E-06  -0.21042E+03   0.45611E-08  -0.12502E-08  -0.20000E+03   0.79940E+01   0.80085E+01   0.49921E+02   0.12544E+00   0.12494E+00   0.34749E+00   0.10026E+01   0.10004E+01   0.20000E+03   0.17374E-02   0.16342E-01   0.15121E-01  -0.54292E-01
   0.22043E+03   0.65502E-07   0.78719E-06  -0.22044E+03   0.45611E-08  -0.12502E-08  -0.20000E+03   0.79941E+01   0.80086E+01   0.49921E+02   0.12544E+00   0.12494E+00   0.34749E+00   0.10026E+01   0.10004E+01   0.20000E+03   0.17374E-02   0.17130E-01   0.15903E-01  -0.54292E-01
   0.23045E+03  -0.31326E-07   0.68830E-06  -0.23046E+03   0.45611E-08  -0.12502E-08  -0.20000E+03   0.79942E+01   0.80086E+01   0.49921E+02   0.12544E+00   0.12494E+00   0.34749E+00   0.10026E+01   0.10004E+01   0.20000E+03   0.17374E-02   0.17919E-01   0.16685E-01  -0.54292E-01
   0.24047E+03  -0.28415E-07   0.77163E-06  -0.24048E+03   0.45611E-08  -0.12502E-08  -0.20000E+03   0.79943E+01   0.80087E+01   0.49921E+02   0.12544E+00   0.12494E+00   0.34749E+00   0.10026E+01   0.10004E+01   0.20000E+03   0.17374E-02   0.18707E-01   0.17467E-01  -0.54292E-01
   0.25049E+03  -0.10688E-06   0.81601E-06  -0.25050E+03   0.45611E-08  -0.12502E-08  -0.20000E+03   0.79944E+01   0.80089E+01   0.49921E+02   0.12544E+00   0.12494E+00   0.34749E+00   0.10026E+01   0.10004E+01   0.20000E+03   0.17374E-02   0.19495E-01   0.18249E-01  -0.54291E-01
   0.26051E+03  -0.21156E-07   0.96713E-06  -0.26052E+03   0.45611E-08  -0.12502E-08  -0.20000E+03   0.79945E+01   0.80090E+01   0.49921E+02   0.12544E+00   0.12494E+00   0.34749E+00   0.10026E+01   0.10004E+01   0.20000E+03   0.17374E-02   0.20283E-01   0.19031E-01  -0.54292E-01
   0.27053E+03  -0.25201E-07   0.93484E-06  -0.27054E+03   0.45611E-08  -0.12502E-08  -0.20000E+03   0.79947E+01   0.80091E+01   0.49921E+02   0.12544E+00   0.12494E+00   0.34749E+00   0.10026E+01   0.10004E+01   0.20000E+03   0.17374E-02   0.21072E-01   0.19813E-01  -0.54292E-01
   0.28055E+03   0.28491E-08   0.96408E-06  -0.28056E+03   0.45611E-08  -0.12502E-08  -0.20000E+03   0.79948E+01   0.80092E+01   0.49921E+02   0.12544E+00   0.12494E+00   0.34749E+00   0.10026E+01   0.10004E+01   0.20000E+03   0.17374E-02   0.21860E-01   0.20595E-01  -0.54292E-01
   0.29057E+03  -0.30655E-08   0.10730E-05  -0.29058E+03   0.45611E-08  -0.12502E-08  -0.20000E+03   0.79950E+01   0.80093E+01   0.49921E+02   0.12544E+00   0.12494E+00   0.34749E+00   0.10026E+01   0.10004E+01   0.20000E+03   0.17374E-02   0.22649E-01   0.21377E-01  -0.54293E-01
   0.30059E+03   0.58440E-07   0.94550E-06  -0.30060E+03   0.45611E-08  -0.12502E-08  -0.20000E+03   0.79951E+01   0.80095E+01   0.49921E+02   0.12544E+00   0.12494E+00   0.34749E+00   0.10026E+01   0.10004E+01   0.20000E+03   0.17374E-02   0.23437E-01   0.22159E-01  -0.54293E-01
