   0.00000E+00   0.29588E+03  -0.18703E-03   0.10640E-03   0.20000E+03   0.16327E-05  -0.67072E-06   0.49835E+02   0.80013E+01   0.79977E+01   0.34662E+00   0.12501E+00   0.12501E+00   0.10002E+01   0.99978E+00   0.20000E+03   0.17331E-02   0.16792E-01  -0.49053E-04  -0.56043E-03
   0.65932E+02   0.36179E+03  -0.10659E-03   0.29910E-03   0.20000E+03   0.36071E-05   0.18008E-05   0.49797E+02   0.80014E+01   0.79977E+01   0.34662E+00   0.12501E+00   0.12501E+00   0.10002E+01   0.99977E+00   0.20000E+03   0.17331E-02   0.17595E-01   0.50814E-02   0.45823E-02
   0.13163E+03   0.42749E+03  -0.10025E-03   0.30524E-03   0.20000E+03   0.47423E-05   0.32566E-05   0.49797E+02   0.80017E+01   0.79980E+01   0.34662E+00   0.12501E+00   0.12501E+00   0.10002E+01   0.99979E+00   0.20000E+03   0.17331E-02   0.17314E-01   0.10183E-01   0.96858E-02
   0.19733E+03   0.49319E+03  -0.10217E-03   0.30741E-03   0.20000E+03   0.88997E-05   0.84709E-05   0.49796E+02   0.80022E+01   0.79985E+01   0.34664E+00   0.12502E+00   0.12502E+00   0.10003E+01   0.99983E+00   0.20000E+03   0.17331E-02   0.16814E-01   0.15236E-01   0.14741E-01
   0.26303E+03   0.55889E+03  -0.98686E-04   0.31104E-03   0.20000E+03   0.12339E-04   0.13561E-04   0.49796E+02   0.80029E+01   0.79992E+01   0.34665E+00   0.12502E+00   0.12502E+00   0.10003E+01   0.99988E+00   0.20000E+03   0.17332E-02   0.16264E-01   0.20269E-01   0.19772E-01
   0.32874E+03   0.62459E+03  -0.94320E-04   0.31610E-03   0.20000E+03   0.14191E-04   0.17058E-04   0.49796E+02   0.80039E+01   0.80001E+01   0.34667E+00   0.12503E+00   0.12503E+00   0.10004E+01   0.99995E+00   0.20000E+03   0.17333E-02   0.15907E-01   0.25308E-01   0.24811E-01
   0.39444E+03   0.69029E+03  -0.89461E-04   0.32218E-03   0.20000E+03   0.15404E-04   0.19903E-04   0.49796E+02   0.80050E+01   0.80013E+01   0.34669E+00   0.12504E+00   0.12504E+00   0.10005E+01   0.10000E+01   0.20000E+03   0.17334E-02   0.15613E-01   0.30352E-01   0.29854E-01
   0.46014E+03   0.75599E+03  -0.84319E-04   0.32909E-03   0.20000E+03   0.15978E-04   0.22103E-04   0.49796E+02   0.80064E+01   0.80026E+01   0.34672E+00   0.12505E+00   0.12505E+00   0.10006E+01   0.10001E+01   0.20000E+03   0.17336E-02   0.15261E-01   0.35397E-01   0.34898E-01
   0.52584E+03   0.82169E+03  -0.78994E-04   0.33672E-03   0.20000E+03   0.16608E-04   0.24385E-04   0.49796E+02   0.80079E+01   0.80041E+01   0.34676E+00   0.12506E+00   0.12506E+00   0.10007E+01   0.10002E+01   0.20000E+03   0.17337E-02   0.14840E-01   0.40442E-01   0.39942E-01
